datetime,tempmax,tempmin,temp,dew,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon
23-04-2020,96.7,75.2,83.9,65.9,58.9,0.008,13.4,13.9,239,1013.8,47.7,4.3,283.8,24.3,9,,2020-04-23T06:02:36,2020-04-23T18:33:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
24-04-2020,89.4,69.8,78.7,69.1,75.3,0.898,19.7,11.4,224.1,1013.9,56.3,3.8,226.2,19.5,9,,2020-04-24T06:02:06,2020-04-24T18:33:35,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
25-04-2020,89.6,73.4,79.3,69.6,73.8,0.303,15.4,9.2,277.3,1013.6,55.8,2.8,243.6,21,8,,2020-04-25T06:01:36,2020-04-25T18:33:44,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
26-04-2020,87.7,71.6,80.7,68.1,67.5,0.032,13.9,14.1,173.9,1014.5,49.7,4.1,272.2,23.5,9,,2020-04-26T06:01:07,2020-04-26T18:33:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
27-04-2020,91.4,71.6,81.7,68.7,67.1,0.117,16.1,8.1,237.8,1015.1,52.8,4,263.3,22.6,9,,2020-04-27T06:00:39,2020-04-27T18:34:03,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
28-04-2020,93.1,73.4,81.3,69.3,69.4,0.001,13.4,8.1,156.6,1014.2,46.7,3.7,276.6,23.9,9,,2020-04-28T06:00:11,2020-04-28T18:34:13,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
29-04-2020,80.6,68,74.9,69,82.9,0.197,16.1,11.4,225.4,1015.1,64.7,2.9,196.3,16.9,9,,2020-04-29T05:59:44,2020-04-29T18:34:23,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
30-04-2020,93,69.8,80.3,65.4,64.9,0.004,17.4,6.9,135.7,1014.8,27.8,3.9,258.6,22.5,9,,2020-04-30T05:59:18,2020-04-30T18:34:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
01-05-2020,93.1,71.6,82.4,67.5,64.7,0,17.4,7,181,1014.4,26.6,4.2,283.9,24.5,10,,2020-05-01T05:58:53,2020-05-01T18:34:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02-05-2020,91.3,73.4,82.4,68.5,64.7,0.004,15.2,11.2,253.6,1013.2,50.3,4,280.4,24,10,,2020-05-02T05:58:28,2020-05-02T18:34:56,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
03-05-2020,94.8,71.6,82.5,68.7,66.4,0.023,15.2,5.8,220.1,1013.1,50.5,4,273.4,23.5,9,,2020-05-03T05:58:04,2020-05-03T18:35:08,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
04-05-2020,94.9,71.6,83.8,65.4,58.8,0,16.6,9.2,192.7,1014.3,37.6,4.1,268.5,23.1,9,,2020-05-04T05:57:40,2020-05-04T18:35:20,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
05-05-2020,94.9,73.4,84.7,64.9,54.5,0,14.1,11.4,158.6,1013.6,38.5,4.2,285.3,24.6,10,,2020-05-05T05:57:18,2020-05-05T18:35:32,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
06-05-2020,91.4,75.2,82.1,67.6,63.9,0.078,13.4,11.6,207.3,1013.3,44.4,4,275.8,23.6,9,,2020-05-06T05:56:56,2020-05-06T18:35:45,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
07-05-2020,91.2,73.4,80.8,70.6,73.4,0.012,14.3,6.9,210.7,1013.5,51.6,3.8,262.8,22.6,9,,2020-05-07T05:56:35,2020-05-07T18:35:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
08-05-2020,93,73.4,81.9,69.4,69,0,16.6,6.9,132.6,1013.7,50.4,4.2,279.6,24.2,9,,2020-05-08T05:56:15,2020-05-08T18:36:12,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
09-05-2020,95,73.4,84.7,65.5,57.6,0,18.8,9.2,117.3,1013.5,40.1,4.3,274.4,23.5,9,,2020-05-09T05:55:56,2020-05-09T18:36:25,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10-05-2020,95,73.4,84.4,62.7,54.1,0,15.4,9.3,131.5,1013.5,28.9,4.2,303.4,26.3,9,,2020-05-10T05:55:37,2020-05-10T18:36:39,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
11-05-2020,93.1,75.1,83.2,62.6,52.5,0,18.1,6.9,117.8,1013.5,34.2,4.3,275.3,23.8,9,,2020-05-11T05:55:19,2020-05-11T18:36:54,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
12-05-2020,93,71.6,82.2,64.5,60,0,19.2,9.3,116.3,1012.9,35.3,4.3,290,25,9,,2020-05-12T05:55:02,2020-05-12T18:37:08,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
13-05-2020,91.4,71.6,82.4,66.6,62.3,0,14.3,9.1,170.1,1012.4,40.1,4,281.5,24.3,9,,2020-05-13T05:54:46,2020-05-13T18:37:23,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
14-05-2020,94.8,73.4,84.1,66.1,57.8,0,17.4,9,112.4,1011.5,38,4.3,285.9,24.9,10,,2020-05-14T05:54:31,2020-05-14T18:37:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
15-05-2020,94.8,75.2,84.7,65.2,58.4,0,16.3,9,113.3,1010.6,42.2,4.6,295.3,25.5,10,,2020-05-15T05:54:17,2020-05-15T18:37:54,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
16-05-2020,91.3,75.2,83.4,66.4,59.1,0.012,15.9,10.3,302,1010.5,41.8,3.8,250.6,21.6,8,,2020-05-16T05:54:03,2020-05-16T18:38:10,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
17-05-2020,95,72.2,83.7,67.8,61.6,0.313,20.4,6.9,320.5,1009.5,49.5,4.4,223.2,19.4,8,,2020-05-17T05:53:51,2020-05-17T18:38:26,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
18-05-2020,89.5,70.4,78.5,69.8,77,0.118,27.5,15.1,292.2,1008.7,62.1,4,236.6,20.2,9,,2020-05-18T05:53:39,2020-05-18T18:38:42,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
19-05-2020,91.2,73.4,80.9,69,70.5,0.028,35.6,17.2,286.5,1008.3,58.7,3.9,259.7,22.4,9,,2020-05-19T05:53:28,2020-05-19T18:38:59,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
20-05-2020,91.4,71.9,81.2,66.6,64.7,0,27.3,16.1,274.7,1009.3,48.9,4.7,289,25.2,10,,2020-05-20T05:53:18,2020-05-20T18:39:15,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
21-05-2020,94.9,73,82.2,67.1,64,0.004,19.7,16.1,270.9,1010.8,44.9,3.9,282.5,24.4,10,,2020-05-21T05:53:09,2020-05-21T18:39:32,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
22-05-2020,94.9,72.8,82.8,67.5,63.2,0,22.1,17.2,276.6,1011.2,59.8,4,264,22.7,10,,2020-05-22T05:53:01,2020-05-22T18:39:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
23-05-2020,96.7,71.6,83.9,67.3,59.6,0,19.7,11.1,249.2,1011.6,52.2,3.9,253.9,22,9,,2020-05-23T05:52:53,2020-05-23T18:40:07,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
24-05-2020,92.6,71.7,78.6,69.1,74.4,1.372,18.6,13.9,256.5,1012.3,49.2,4,280.6,24.3,9,,2020-05-24T05:52:46,2020-05-24T18:40:24,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
25-05-2020,91.4,71.7,80.6,69.9,71.8,0,18.3,10.3,260.4,1013.2,39.8,3.8,263.2,22.8,10,,2020-05-25T05:52:41,2020-05-25T18:40:42,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
26-05-2020,91.4,71,79.3,69.8,75.3,1.135,17.9,10.3,255.6,1013.1,49.5,4.2,257.6,22.4,8,,2020-05-26T05:52:36,2020-05-26T18:41:00,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
27-05-2020,89.7,70.4,76.8,70.7,83,0.712,17.2,9.3,266.1,1012.7,53.8,3.6,257.8,22.3,9,,2020-05-27T05:52:32,2020-05-27T18:41:17,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
28-05-2020,91.4,69.8,78,70.1,79.3,0.118,24.2,18.3,285.5,1011.7,56.9,4,277.3,24,9,,2020-05-28T05:52:29,2020-05-28T18:41:35,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
29-05-2020,89.6,69.5,76.8,69.5,79.9,0.867,19.9,12.8,280.5,1012,57.1,3.7,265.2,22.7,9,,2020-05-29T05:52:26,2020-05-29T18:41:53,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
30-05-2020,87.8,69.2,76.8,69,79,0.008,16.6,15.1,339.9,1012.6,64.7,4,222.6,19.2,9,,2020-05-30T05:52:25,2020-05-30T18:42:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
31-05-2020,91.2,71.6,80.3,70.9,75.3,0.051,19,4.9,177.4,1013,50.7,3.9,273.8,23.8,9,,2020-05-31T05:52:24,2020-05-31T18:42:29,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
01-06-2020,87.7,71.8,78.1,71,80.4,0.291,18.6,11.4,247.1,1013.7,52.4,3.8,222.7,19.3,9,,2020-06-01T05:52:24,2020-06-01T18:42:47,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
02-06-2020,84.1,71.9,77.3,69.6,78.3,0.008,26.8,10.3,248.4,1012.8,55.9,4.1,165.3,14.2,7,,2020-06-02T05:52:25,2020-06-02T18:43:05,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
03-06-2020,84.1,71,77,68.6,76.6,0.02,29.3,15.1,253.9,1012.4,53,4.6,210.8,18.2,7,,2020-06-03T05:52:26,2020-06-03T18:43:23,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
04-06-2020,85.9,71.6,78.2,69.4,75.7,0.051,28.9,13,265.5,1012.4,55.9,4.3,232.5,20,8,,2020-06-04T05:52:29,2020-06-04T18:43:41,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
05-06-2020,87.8,71.5,78.6,68.8,73.8,0.114,24.8,13.6,270.7,1012.6,47.5,4.5,230.4,19.9,8,,2020-06-05T05:52:32,2020-06-05T18:43:59,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
06-06-2020,86,71,76.2,69.3,81.4,0.789,22.6,15.9,283.9,1012.5,54.5,4.1,221.5,19.2,8,,2020-06-06T05:52:36,2020-06-06T18:44:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
07-06-2020,86,69.8,76.6,68.4,77.7,0.107,26.2,12.8,275.4,1012.2,65.3,3.8,222.3,19.2,8,,2020-06-07T05:52:40,2020-06-07T18:44:34,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
08-06-2020,89.5,70.4,79.3,67.4,70.2,0.008,25.3,15,276.7,1011.4,55.6,4.2,237.8,20.5,9,,2020-06-08T05:52:46,2020-06-08T18:44:52,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
09-06-2020,87.7,71.6,78.7,68.9,73.4,0.044,23.9,11.4,283.8,1011.4,54.3,4.4,156.9,13.5,6,,2020-06-09T05:52:52,2020-06-09T18:45:09,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
10-06-2020,85.8,71.6,76.8,69.1,78.5,0.039,25.3,13.9,280.7,1010.3,60.3,4.1,137.4,11.9,4,,2020-06-10T05:52:59,2020-06-10T18:45:26,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
11-06-2020,84.1,68.1,74.9,68.7,82.8,0.825,34,16.1,289.3,1009.1,64.3,3.3,113.4,9.8,4,,2020-06-11T05:53:06,2020-06-11T18:45:42,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
12-06-2020,82.3,68.3,74.2,65.7,76.1,0.028,38.7,20.9,276.4,1008.4,66.5,3.8,215.2,18.5,8,,2020-06-12T05:53:14,2020-06-12T18:45:59,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
13-06-2020,84,68.3,74.9,69,82.9,0.078,30,14,260.2,1008.9,60.9,4,175.4,15.1,6,,2020-06-13T05:53:23,2020-06-13T18:46:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
14-06-2020,85.9,69.8,76.3,68.9,79.5,0.064,35.8,20.9,273.4,1010.4,60.6,3.9,203.4,17.5,7,,2020-06-14T05:53:32,2020-06-14T18:46:31,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
15-06-2020,84.2,71,77.4,68.8,76.4,0.004,33.6,16.3,265.6,1010.4,59.4,4.3,208.8,18.1,7,,2020-06-15T05:53:42,2020-06-15T18:46:47,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
16-06-2020,84.1,71.4,77.2,70.1,79.8,0.078,34.9,16.3,250.7,1009.2,63.8,3.9,193.9,16.8,8,,2020-06-16T05:53:52,2020-06-16T18:47:02,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
17-06-2020,82.3,71.3,75.3,69.5,83.1,0.008,33.6,16.2,254.7,1010.3,68.7,3.6,138.6,12,6,,2020-06-17T05:54:03,2020-06-17T18:47:16,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
18-06-2020,82.2,70.1,75.2,69,82,0.024,32.7,16.3,265.1,1011.8,66.7,3.9,150.7,13,5,,2020-06-18T05:54:14,2020-06-18T18:47:31,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
19-06-2020,87.7,69.8,77.2,68.7,76.9,0.063,27.7,15,262.7,1012.3,56,4.2,191.6,16.6,7,,2020-06-19T05:54:26,2020-06-19T18:47:45,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
20-06-2020,85.9,69.8,77.8,68.2,74.2,0,25.9,14.1,266.1,1012.1,54.1,4.2,201.2,17.2,7,,2020-06-20T05:54:39,2020-06-20T18:47:58,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21-06-2020,84.2,69.8,75.8,68.8,80.3,0.008,27.1,13.9,271.1,1011.2,61.3,3.9,203.8,17.5,8,,2020-06-21T05:54:52,2020-06-21T18:48:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
22-06-2020,85.9,69.8,75.1,68.4,81.3,0.078,27.3,13.7,279.1,1010,63.3,3.7,147.4,12.7,6,,2020-06-22T05:55:05,2020-06-22T18:48:24,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
23-06-2020,87.7,69.8,77.8,67.2,72.4,0.016,29.1,11.4,259.9,1010.9,49.8,4.3,248.2,21.4,9,,2020-06-23T05:55:19,2020-06-23T18:48:36,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
24-06-2020,89.3,69.8,76.7,69.5,80.7,1.027,19,10.3,258.2,1011.1,67.6,3.7,224.1,19.4,8,,2020-06-24T05:55:33,2020-06-24T18:48:47,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
25-06-2020,85.9,69.8,75.6,69.7,83.6,1.069,12.1,10.3,242.5,1009.6,60.2,3.7,207.5,17.8,9,,2020-06-25T05:55:47,2020-06-25T18:48:58,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
26-06-2020,85.8,68.6,76,69.7,82.5,0.512,15,6.9,253,1009.5,56.7,4.2,183.3,15.9,7,,2020-06-26T05:56:02,2020-06-26T18:49:08,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
27-06-2020,84.1,70.1,76.8,70.3,81.6,0.012,21,10.3,247,1010.1,53.3,4.4,252.3,21.7,8,,2020-06-27T05:56:17,2020-06-27T18:49:18,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
28-06-2020,85.9,69.8,77.5,70.4,80.1,0.134,16.6,11.4,254.1,1009.9,65.3,3.9,158.2,13.6,6,,2020-06-28T05:56:32,2020-06-28T18:49:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
29-06-2020,84.1,71.6,77.1,70.7,81.6,0.08,16.8,13.2,259.2,1009.3,66.4,4.4,181.1,15.8,7,,2020-06-29T05:56:48,2020-06-29T18:49:35,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
30-06-2020,85.9,69.9,77.4,69.6,78.9,0.039,23.9,10.5,273.7,1009.3,63.7,4.1,187.5,16.3,6,,2020-06-30T05:57:04,2020-06-30T18:49:42,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
01-07-2020,84.2,69.8,77.2,68.9,76.8,0.122,22.8,14,255.4,1010.1,51.8,4.5,185.7,15.9,7,,2020-07-01T05:57:20,2020-07-01T18:49:49,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
02-07-2020,80.5,71,73.9,70.2,88.8,0.354,28.4,13.9,255.1,1009.9,68.3,3.7,112.9,9.8,6,,2020-07-02T05:57:36,2020-07-02T18:49:56,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
03-07-2020,84.1,68.6,74,69.2,86.4,0.236,34.7,17.1,276.2,1009.8,70.2,3.7,138.9,12,7,,2020-07-03T05:57:52,2020-07-03T18:50:01,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
04-07-2020,82.3,68.3,75.1,68.9,82.2,0.232,29.3,17.4,275.9,1009,72,3.7,89.1,7.6,4,,2020-07-04T05:58:09,2020-07-04T18:50:06,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
05-07-2020,82.4,70.4,74.8,70.1,85.7,0.023,29.5,13.9,251.1,1009,65.7,3.8,161.8,14,6,,2020-07-05T05:58:25,2020-07-05T18:50:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
06-07-2020,80.6,69.8,74.5,68.9,83.8,0.02,28.9,16,248.3,1009.1,63.9,3.9,159.6,13.8,6,,2020-07-06T05:58:42,2020-07-06T18:50:13,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
07-07-2020,84.1,69.8,75.4,69.2,82.4,0.276,28.9,15.1,254.7,1011.1,64.5,4.1,181.5,15.6,6,,2020-07-07T05:58:59,2020-07-07T18:50:15,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
08-07-2020,85.9,69.2,75.1,69.7,84.9,0.871,23.9,13.8,249.4,1012,69.3,3.9,170.3,14.7,6,,2020-07-08T05:59:16,2020-07-08T18:50:17,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
09-07-2020,84.2,69.2,75.3,69.9,84.7,0.549,21.9,11,252.6,1011,67.4,4.1,150,13,6,,2020-07-09T05:59:32,2020-07-09T18:50:18,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
10-07-2020,82.3,69.8,74.5,70,86.7,0.528,21.7,13.8,249.8,1011.7,67.3,3.3,173,15,7,,2020-07-10T05:59:49,2020-07-10T18:50:18,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
11-07-2020,84.2,69.8,76.8,68.9,77.9,0.331,22.8,13.8,251.4,1011,59.9,4.2,207.3,17.8,7,,2020-07-11T06:00:06,2020-07-11T18:50:17,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
12-07-2020,86,70.4,77.4,69,77.4,0.008,20.8,16.1,256.9,1010.8,60.6,4.2,214.8,18.4,8,,2020-07-12T06:00:23,2020-07-12T18:50:15,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
13-07-2020,85.8,71.5,76.9,68.9,77.7,0.131,21.3,9.4,259.3,1009.9,58.8,4.2,156,13.5,6,,2020-07-13T06:00:39,2020-07-13T18:50:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
14-07-2020,80.5,71.3,75.2,69.5,83.3,0.107,28,11.4,269.5,1010,67.6,3.9,136.5,11.7,6,,2020-07-14T06:00:56,2020-07-14T18:50:09,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
15-07-2020,78.8,69.8,73.3,70.2,90.6,0.157,29.1,12.9,248.8,1009.4,71.1,3.5,131.2,11.4,6,,2020-07-15T06:01:12,2020-07-15T18:50:05,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
16-07-2020,78.8,69.8,72.4,70.4,93.6,0.435,31.1,11.6,241.6,1008.7,75.7,2.8,134.3,11.4,5,,2020-07-16T06:01:28,2020-07-16T18:49:59,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
17-07-2020,78.8,69.2,73.2,69.8,89.8,0.227,31.5,17.3,240.3,1009.4,72.7,3.6,97.4,8.3,4,,2020-07-17T06:01:45,2020-07-17T18:49:53,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
18-07-2020,82.3,69.8,74.8,70,85.9,0.031,22.1,10.3,251.9,1010.4,69.6,3.9,152.9,13.3,5,,2020-07-18T06:02:01,2020-07-18T18:49:46,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
19-07-2020,85.8,71,76.4,71.2,85.6,0.039,17.4,8.1,276.4,1010.8,68.4,3.8,180.3,15.4,6,,2020-07-19T06:02:16,2020-07-19T18:49:38,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
20-07-2020,85.8,68,74.9,71.2,89.4,1.064,17.9,13.8,225.8,1010.1,68,3.7,205.8,17.6,8,,2020-07-20T06:02:32,2020-07-20T18:49:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
21-07-2020,87.7,66.5,76.8,69,78.9,0.197,21.3,12.8,230.2,1010.8,46.1,4.9,251.6,21.6,9,,2020-07-21T06:02:47,2020-07-21T18:49:20,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
22-07-2020,87.7,71.6,79,70.3,76.8,0.008,16.1,8.1,150.9,1011.2,46.9,4,254.1,21.9,8,,2020-07-22T06:03:02,2020-07-22T18:49:09,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
23-07-2020,86.1,71.4,77.4,70.8,81.9,0.162,11.9,6.8,224.9,1010.6,61.7,3.6,218.1,18.9,7,,2020-07-23T06:03:17,2020-07-23T18:48:58,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
24-07-2020,80.5,69.8,75.4,70.2,84.8,1.536,21,7.1,222.6,1011.3,64.5,4,103.6,9,4,,2020-07-24T06:03:32,2020-07-24T18:48:45,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
25-07-2020,85.8,69.7,75.7,68.7,80.5,0.017,25.9,13.9,257.9,1012.5,59.8,4.5,217.5,18.7,7,,2020-07-25T06:03:46,2020-07-25T18:48:32,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
26-07-2020,84.1,68.6,75.4,68.1,79.7,0.143,22.6,13.9,255.7,1014,60.5,4.5,172.1,14.7,6,,2020-07-26T06:04:00,2020-07-26T18:48:18,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
27-07-2020,84.2,68,75.3,68.9,81.7,0.078,22.4,11.5,266.4,1012.9,52.5,4,200.7,17.5,7,,2020-07-27T06:04:14,2020-07-27T18:48:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
28-07-2020,85.8,69.7,76.6,69.2,79.5,0.001,22.8,10.3,280.7,1011.1,55.7,4,166.6,14.4,6,,2020-07-28T06:04:27,2020-07-28T18:47:47,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
29-07-2020,80.4,71.3,74.5,71.7,91.3,0.352,16.3,11.1,253.4,1009.7,66,3.5,76.3,6.6,4,,2020-07-29T06:04:40,2020-07-29T18:47:30,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
30-07-2020,84.1,69.9,75.2,70.3,85.8,0.156,24.6,9.2,247.9,1009.9,65.3,4.2,155.2,13.4,7,,2020-07-30T06:04:53,2020-07-30T18:47:12,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
31-07-2020,87.6,71,76,70.3,83.9,0.039,20.6,10.4,248,1009.6,64.1,4.3,198.4,17.1,7,,2020-07-31T06:05:05,2020-07-31T18:46:53,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
01-08-2020,84,69.8,74.5,70.1,87.3,0.123,25.9,11.5,262.4,1010.2,64.8,3.9,168.7,14.7,7,,2020-08-01T06:05:17,2020-08-01T18:46:34,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
02-08-2020,84.2,69.8,74.7,69.5,85.3,0.078,32.9,17.4,247.1,1010.2,69.4,3.9,137.3,11.9,6,,2020-08-02T06:05:29,2020-08-02T18:46:14,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
03-08-2020,80.5,68.6,73.9,69.4,86.6,0.18,34,17.2,251.9,1009,67.4,3.8,118.5,10.1,5,,2020-08-03T06:05:40,2020-08-03T18:45:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
04-08-2020,77,69.9,72.8,68.9,88.1,0.055,48.5,24.2,267.8,1007.2,67.6,3.7,94.5,8.2,4,,2020-08-04T06:05:51,2020-08-04T18:45:30,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
05-08-2020,78.8,68.1,72.6,68.6,87.7,0.04,45.4,18.5,263.5,1005.4,72,3.3,130,11.3,7,,2020-08-05T06:06:02,2020-08-05T18:45:08,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
06-08-2020,84.1,69.6,75.5,70,84.1,0.008,43.4,16.4,255.9,1007,67.2,3.9,187.2,16,6,,2020-08-06T06:06:12,2020-08-06T18:44:44,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
